--- 矩阵序号 1 ---
-0.74315572, -0.74054331, -0.73941529, -0.73758507, -0.73806977, -0.74146080, -0.76697779, -0.77784199, -0.77477777
-0.74060965, -0.74156171, -0.74145007, -0.74062544, -0.73870856, -0.76600850, -0.77651018, -0.77673948, -0.77790606
-0.73952669, -0.74627477, -0.74424314, -0.74343985, -0.74129796, -0.76822609, -0.77693582, -0.77796638, -0.78063357
-0.73995078, -0.74153566, -0.74209869, -0.74395460, -0.75096214, -0.77390957, -0.78158450, -0.78110766, -0.77470195
-0.74286568, -0.73893118, -0.74004334, -0.74942923, -0.77251017, -0.77616876, -0.78122425, -0.78256392, -0.77790618
-0.74075544, -0.73950613, -0.73687530, -0.74490374, -0.77307045, -0.78048807, -0.78243941, -0.78276891, -0.78014201
-0.73921871, -0.74078649, -0.73788631, -0.74474871, -0.74967253, -0.77776164, -0.77750707, -0.76947385, -0.75120866
-0.73776418, -0.74126756, -0.74185210, -0.74261373, -0.70097834, -0.75058532, -0.75837564, -0.74666703, -0.74102932
-0.73735690, -0.73718590, -0.74239516, -0.73457670, -0.70110881, -0.69583720, -0.67375356, -0.67582780, -0.73028684
-0.73990875, -0.74394369, -0.76526678, -0.76224279, -0.74584770, -0.74617249, -0.69999075, -0.70815349, -0.73914015
-0.75759959, -0.75529933, -0.76970041, -0.77106094, -0.77354002, -0.77472878, -0.75117326, -0.74497855, -0.75189459
-0.77085167, -0.76687533, -0.76918256, -0.77061796, -0.77264017, -0.77632302, -0.77457058, -0.76254082, -0.75414002
-0.70690906, -0.76055753, -0.75807273, -0.77116799, -0.77381593, -0.77466911, -0.77295005, -0.76348376, -0.75891149
-0.76743484, -0.67345691, -0.71701121, -0.77420354, -0.76847178, -0.73983777, -0.76775771, -0.77131951, -0.77065307


--- 矩阵序号 7 ---
-0.73930442, -0.74359703, -0.74051237, -0.74297094, -0.74499869, -0.73917174, -0.74182242, -0.73946851, -0.73507333
-0.74147213, -0.74222910, -0.74023694, -0.73887300, -0.74023485, -0.74136662, -0.74305201, -0.74092197, -0.74124187
-0.73880601, -0.73953706, -0.74104232, -0.74023247, -0.74078208, -0.74237692, -0.74118114, -0.74082756, -0.74152470
-0.73723620, -0.73716623, -0.74022484, -0.74153507, -0.73980606, -0.73968786, -0.73952341, -0.73869187, -0.74296874
-0.73814404, -0.73894882, -0.74027431, -0.74230778, -0.73552203, -0.73554182, -0.73654288, -0.73656595, -0.74311203
-0.73482257, -0.74063873, -0.74169081, -0.73941064, -0.73622048, -0.74011797, -0.74193740, -0.74147725, -0.74536264
-0.74113441, -0.74106920, -0.74154693, -0.73916817, -0.73678935, -0.74059582, -0.74049640, -0.74396431, -0.77086949
-0.73913372, -0.73960006, -0.73805720, -0.73803455, -0.73626947, -0.73832810, -0.74225569, -0.75526911, -0.77053159
-0.73670858, -0.73564452, -0.73719203, -0.73697162, -0.73599553, -0.73639762, -0.74078375, -0.76053321, -0.76457846
-0.73690087, -0.73673606, -0.74080992, -0.73799211, -0.73755717, -0.73811567, -0.74651760, -0.77018505, -0.76818871
-0.74093056, -0.73817873, -0.73653954, -0.73628479, -0.73577493, -0.73823380, -0.76327413, -0.77576697, -0.75801289
-0.74315572, -0.74054331, -0.73941529, -0.73758507, -0.73806977, -0.74146080, -0.76697779, -0.77784199, -0.77477777
-0.74060965, -0.74156171, -0.74145007, -0.74062544, -0.73870856, -0.76600850, -0.77651018, -0.77673948, -0.77790606
-0.73952669, -0.74627477, -0.74424314, -0.74343985, -0.74129796, -0.76822609, -0.77693582, -0.77892351, -0.78063357
-0.73995078, -0.74153566, -0.74209869, -0.74395460, -0.75096214, -0.77390957, -0.78158450, -0.78171384, -0.78124928
-0.74286568, -0.73893118, -0.73859167, -0.74897045, -0.77251017, -0.77616876, -0.78122425, -0.78256392, -0.77790618
-0.74075544, -0.73950613, -0.73687530, -0.74490374, -0.77307045, -0.78048807, -0.78243941, -0.78276891, -0.78014201
-0.73954737, -0.74085498, -0.73788631, -0.74474871, -0.74967253, -0.77776164, -0.77750707, -0.76947385, -0.75120866
-0.73776418, -0.74126756, -0.74185210, -0.74891275, -0.70097834, -0.75058532, -0.75837564, -0.74666703, -0.74102932
